hole_id,from,to,mag_avg_si
17HR-296,220.0,225.0,3.33
17HR-296,225.0,230.0,3.31
17HR-296,230.0,235.0,6.58
17HR-296,235.0,240.0,6.39
17HR-296,240.0,245.0,7.94
17HR-296,245.0,250.0,5.74
17HR-296,250.0,255.0,5.97
17HR-296,255.0,260.0,3.57
17HR-296,260.0,265.0,7.9
17HR-296,265.0,270.0,3.0
17HR-296,270.0,275.0,7.22
17HR-296,275.0,280.0,7.94
17HR-296,280.0,285.0,3.53
17HR-296,285.0,290.0,2.05
17HR-296,290.0,295.0,6.73
17HR-296,295.0,300.0,4.65
17HR-296,300.0,305.0,4.52
17HR-296,305.0,310.0,4.76
17HR-296,310.0,315.0,2.24
17HR-296,315.0,320.0,4.54
17HR-296,320.0,325.0,5.88
17HR-296,325.0,330.0,2.05
17HR-296,330.0,335.0,4.05
17HR-296,335.0,340.0,7.34
17HR-296,340.0,345.0,6.81
17HR-296,345.0,350.0,2.74
17HR-296,350.0,355.0,2.78
17HR-296,355.0,360.0,5.3
17HR-296,360.0,365.0,3.14
17HR-296,365.0,370.0,3.43
17HR-296,370.0,375.0,6.41
17HR-296,375.0,380.0,4.11
17HR-296,380.0,385.0,6.58
17HR-296,385.0,390.0,3.37
17HR-296,390.0,395.0,6.12
17HR-296,395.0,400.0,2.13
17HR-296,400.0,405.0,5.34
17HR-296,405.0,410.0,4.86
17HR-296,410.0,413.2,2.29
17HR-297,0.0,5.0,1.09
17HR-297,5.0,10.0,1.71
17HR-297,10.0,15.0,1.43
17HR-297,15.0,20.0,0.53
17HR-297,20.0,25.0,0.66
17HR-297,25.0,30.0,1.03
17HR-297,30.0,35.0,0.48
17HR-297,35.0,40.0,1.09
17HR-297,40.0,45.0,3.26
17HR-297,45.0,50.0,7.31
17HR-297,50.0,55.0,7.2
17HR-297,55.0,60.0,5.99
17HR-297,60.0,65.0,1.12
17HR-297,65.0,70.0,0.62
17HR-297,70.0,75.0,7.81
17HR-297,75.0,80.0,4.11
17HR-297,80.0,85.0,5.46
17HR-297,85.0,90.0,7.28
17HR-297,90.0,95.0,7.19
17HR-297,95.0,100.0,7.22
17HR-297,100.0,105.0,1.68
17HR-297,105.0,110.0,0.07
17HR-297,110.0,115.0,0.1
17HR-297,115.0,120.0,5.11
17HR-297,120.0,125.0,4.38
17HR-297,125.0,130.0,2.81
17HR-297,130.0,135.0,2.05
17HR-297,135.0,140.0,7.45
17HR-297,140.0,145.0,2.5
17HR-297,145.0,150.0,3.0
17HR-297,150.0,155.0,3.27
17HR-297,155.0,160.0,5.48
17HR-297,160.0,165.0,2.26
17HR-297,165.0,170.0,0.95
17HR-297,170.0,175.0,0.52
17HR-297,175.0,180.0,5.09
17HR-297,180.0,185.0,3.57
17HR-297,185.0,190.0,2.47
17HR-297,190.0,195.0,4.06
17HR-297,195.0,200.0,6.6
17HR-297,200.0,205.0,2.96
17HR-297,205.0,210.0,0.15
17HR-297,210.0,215.0,1.01
17HR-297,215.0,220.0,5.71
17HR-297,220.0,225.0,4.91
17HR-297,225.0,230.0,5.97
17HR-297,230.0,235.0,1.7
17HR-297,235.0,240.0,1.04
17HR-297,240.0,245.0,1.07
17HR-297,245.0,250.0,0.29
17HR-297,250.0,255.0,3.16
17HR-297,255.0,260.0,1.65
17HR-297,260.0,265.0,1.75
17HR-297,265.0,270.0,0.43
17HR-297,270.0,275.0,0.18
17HR-297,275.0,280.0,0.5
17HR-297,280.0,285.0,2.12
17HR-297,285.0,290.0,5.82
17HR-297,290.0,295.0,5.0
17HR-297,295.0,300.0,3.09
17HR-297,300.0,305.0,6.78
17HR-297,305.0,310.0,4.4
17HR-297,310.0,315.0,4.22
17HR-297,315.0,320.0,5.59
17HR-297,320.0,325.0,4.44
17HR-297,325.0,330.0,3.4
17HR-297,330.0,335.0,6.96
17HR-297,335.0,338.0,6.92
17HR-298,0.0,5.0,0.84
17HR-298,5.0,10.0,3.51
17HR-298,10.0,15.0,0.65
17HR-298,15.0,20.0,0.47
17HR-298,20.0,25.0,0.44
17HR-298,25.0,30.0,0.86
17HR-298,30.0,35.0,1.19
17HR-298,35.0,40.0,0.16
17HR-298,40.0,45.0,1.6
17HR-298,45.0,50.0,4.67
17HR-298,50.0,55.0,5.15
17HR-298,55.0,60.0,4.32
17HR-298,60.0,65.0,5.59
17HR-298,65.0,70.0,4.47
17HR-298,70.0,75.0,6.86
17HR-298,75.0,80.0,2.24
17HR-298,80.0,85.0,7.87
17HR-298,85.0,90.0,0.67
17HR-298,90.0,95.0,0.69
17HR-298,95.0,100.0,0.8
17HR-298,100.0,105.0,1.59
17HR-298,105.0,110.0,0.42
17HR-298,110.0,115.0,0.07
17HR-298,115.0,120.0,0.11
17HR-298,120.0,125.0,0.75
17HR-298,125.0,130.0,0.7
17HR-298,130.0,135.0,0.08
17HR-298,135.0,140.0,1.33
17HR-298,140.0,145.0,0.85
17HR-298,145.0,150.0,0.82
17HR-298,150.0,155.0,0.19
17HR-298,155.0,160.0,2.97
17HR-298,160.0,165.0,5.76
17HR-298,165.0,170.0,4.29
17HR-298,170.0,175.0,1.15
17HR-298,175.0,180.0,0.12
17HR-298,180.0,185.0,1.63
17HR-298,185.0,190.0,6.68
17HR-298,190.0,195.0,6.12
17HR-298,195.0,200.0,5.52
17HR-298,200.0,205.0,2.19
17HR-298,205.0,210.0,0.96
17HR-298,210.0,215.0,0.47
17HR-298,215.0,220.0,0.32
17HR-298,220.0,225.0,3.1
17HR-298,225.0,230.0,4.42
17HR-298,230.0,235.0,0.53
17HR-298,235.0,240.0,1.17
17HR-298,240.0,245.0,2.45
17HR-298,245.0,250.0,7.4
17HR-298,250.0,255.0,3.98
17HR-298,255.0,260.0,3.15
17HR-298,260.0,265.0,0.97
17HR-298,265.0,270.0,1.03
17HR-298,270.0,275.0,0.2
17HR-298,275.0,280.0,1.38
17HR-298,280.0,285.0,0.06
17HR-298,285.0,290.0,1.51
17HR-298,290.0,295.0,4.64
17HR-298,295.0,300.0,2.84
17HR-298,300.0,305.0,3.54
17HR-298,305.0,310.0,3.11
17HR-298,310.0,315.0,6.43
17HR-298,315.0,320.0,4.33
17HR-298,320.0,325.0,2.34
17HR-298,325.0,330.0,3.89
17HR-298,330.0,335.0,6.05
17HR-298,335.0,340.0,3.71
17HR-298,340.0,345.0,5.11
17HR-298,345.0,350.0,1.68
17HR-298,350.0,355.0,1.05
17HR-298,355.0,360.0,1.65
17HR-298,360.0,365.0,5.21
17HR-298,365.0,370.0,5.03
17HR-298,370.0,374.0,6.9
17HR-299,0.0,5.0,5.03
17HR-299,5.0,10.0,7.8
17HR-299,10.0,15.0,4.45
17HR-299,15.0,20.0,7.12
17HR-299,20.0,25.0,0.96
17HR-299,25.0,30.0,1.02
17HR-299,30.0,35.0,1.22
17HR-299,35.0,40.0,7.3
17HR-299,40.0,45.0,2.44
17HR-299,45.0,50.0,3.95
17HR-299,50.0,55.0,5.14
17HR-299,55.0,60.0,7.07
17HR-299,60.0,65.0,5.71
17HR-299,65.0,70.0,2.25
17HR-299,70.0,75.0,3.02
17HR-299,75.0,80.0,6.64
17HR-299,80.0,85.0,5.56
17HR-299,85.0,90.0,3.31
17HR-299,90.0,95.0,3.47
17HR-299,95.0,100.0,5.82
17HR-299,100.0,105.0,6.05
17HR-299,105.0,110.0,4.28
17HR-299,110.0,115.0,7.23
17HR-299,115.0,120.0,7.55
17HR-299,120.0,125.0,3.89
17HR-299,125.0,130.0,2.75
17HR-299,130.0,135.0,1.51
17HR-299,135.0,140.0,0.55
17HR-299,140.0,145.0,1.24
17HR-299,145.0,150.0,6.23
17HR-299,150.0,155.0,2.39
17HR-299,155.0,160.0,2.47
17HR-299,160.0,165.0,0.19
17HR-299,165.0,170.0,0.57
17HR-299,170.0,175.0,0.33
17HR-299,175.0,180.0,0.76
17HR-299,180.0,185.0,1.65
17HR-299,185.0,190.0,1.06
17HR-299,190.0,195.0,0.58
17HR-299,195.0,200.0,4.8
17HR-299,200.0,205.0,0.54
17HR-299,205.0,210.0,1.6
17HR-299,210.0,215.0,0.29
17HR-299,215.0,220.0,1.71
17HR-299,220.0,225.0,1.46
17HR-299,225.0,230.0,1.53
17HR-299,230.0,235.0,0.65
17HR-299,235.0,240.0,1.66
17HR-299,240.0,245.0,1.65
17HR-299,245.0,250.0,2.09
17HR-299,250.0,255.0,4.45
17HR-299,255.0,260.0,1.44
17HR-299,260.0,265.0,0.12
17HR-299,265.0,270.0,1.36
17HR-299,270.0,275.0,0.94
17HR-299,275.0,280.0,0.63
17HR-299,280.0,285.0,1.07
17HR-299,285.0,290.0,1.22
17HR-299,290.0,295.0,6.27
17HR-299,295.0,300.0,5.65
17HR-299,300.0,305.0,3.15
17HR-299,305.0,310.0,5.72
17HR-299,310.0,315.0,1.05
17HR-299,315.0,320.0,0.43
17HR-299,320.0,325.0,6.54
17HR-299,325.0,330.0,6.82
17HR-299,330.0,335.0,5.9
17HR-299,335.0,340.0,0.68
17HR-299,340.0,345.0,0.66
17HR-299,345.0,350.0,0.22
17HR-299,350.0,355.0,0.16
17HR-299,355.0,360.0,0.64
17HR-299,360.0,365.0,1.28
17HR-299,365.0,370.0,2.49
17HR-299,370.0,375.0,3.67
17HR-299,375.0,380.0,2.18
17HR-299,380.0,385.0,2.4
17HR-299,385.0,390.0,4.0
17HR-299,390.0,395.0,7.64
17HR-299,395.0,400.0,5.51
17HR-299,400.0,404.0,4.78
17HR-300,0.0,5.0,0.63
17HR-300,5.0,10.0,1.62
17HR-300,10.0,15.0,1.55
17HR-300,15.0,20.0,1.11
17HR-300,20.0,25.0,1.79
17HR-300,25.0,30.0,0.6
17HR-300,30.0,35.0,1.78
17HR-300,35.0,40.0,0.11
17HR-300,40.0,45.0,1.04
17HR-300,45.0,50.0,0.83
17HR-300,50.0,55.0,4.39
17HR-300,55.0,60.0,0.99
17HR-300,60.0,65.0,0.96
17HR-300,65.0,70.0,6.97
17HR-300,70.0,75.0,7.36
17HR-300,75.0,80.0,3.46
17HR-300,80.0,85.0,7.42
17HR-300,85.0,90.0,7.98
17HR-300,90.0,95.0,5.18
17HR-300,95.0,100.0,2.15
17HR-300,100.0,105.0,1.66
17HR-300,105.0,110.0,0.59
17HR-300,110.0,115.0,4.21
17HR-300,115.0,120.0,0.53
17HR-300,120.0,125.0,1.39
17HR-300,125.0,130.0,0.43
17HR-300,130.0,135.0,0.54
17HR-300,135.0,140.0,1.26
17HR-300,140.0,145.0,4.68
17HR-300,145.0,150.0,4.15
17HR-300,150.0,155.0,6.63
17HR-300,155.0,160.0,7.66
17HR-300,160.0,165.0,7.7
17HR-300,165.0,170.0,3.5
17HR-300,170.0,175.0,1.59
17HR-300,175.0,180.0,1.38
17HR-300,180.0,185.0,7.47
17HR-300,185.0,190.0,3.74
17HR-300,190.0,195.0,7.27
17HR-300,195.0,200.0,6.94
17HR-300,200.0,205.0,5.09
17HR-300,205.0,210.0,2.67
17HR-300,210.0,215.0,5.76
17HR-300,215.0,220.0,0.5
17HR-300,220.0,225.0,1.75
17HR-300,225.0,230.0,0.14
17HR-300,230.0,235.0,5.11
17HR-300,235.0,240.0,1.13
17HR-300,240.0,245.0,0.47
17HR-300,245.0,250.0,1.42
17HR-300,250.0,255.0,5.07
17HR-300,255.0,260.0,5.18
17HR-300,260.0,265.0,7.63
17HR-300,265.0,270.0,5.36
17HR-300,270.0,275.0,0.74
17HR-300,275.0,280.0,1.24
17HR-300,280.0,285.0,0.71
17HR-300,285.0,290.0,1.11
17HR-300,290.0,295.0,3.04
17HR-300,295.0,300.0,5.16
17HR-300,300.0,305.0,1.73
17HR-300,305.0,310.0,1.04
17HR-300,310.0,315.0,0.91
17HR-300,315.0,320.0,1.52
17HR-300,320.0,325.0,0.93
17HR-300,325.0,330.0,0.14
17HR-300,330.0,335.0,6.28
17HR-300,335.0,340.0,5.85
17HR-300,340.0,345.0,0.89
17HR-300,345.0,350.0,1.4
17HR-300,350.0,355.0,0.15
17HR-300,355.0,360.0,1.73
17HR-300,360.0,365.0,0.45
17HR-300,365.0,370.0,1.14
17HR-300,370.0,375.0,1.58
17HR-300,375.0,380.0,5.78
17HR-300,380.0,385.0,4.1
17HR-300,385.0,390.0,6.37
17HR-300,390.0,395.0,2.34
17HR-300,395.0,400.0,1.05
17HR-300,400.0,405.0,1.04
17HR-300,405.0,410.0,0.52
17HR-300,410.0,413.0,2.19
17HR-301,0.0,5.0,0.94
17HR-301,5.0,10.0,7.23
17HR-301,10.0,15.0,0.98
17HR-301,15.0,20.0,1.76
17HR-301,20.0,25.0,6.76
17HR-301,25.0,30.0,6.61
17HR-301,30.0,35.0,4.01
17HR-301,35.0,40.0,6.44
17HR-301,40.0,45.0,4.29
17HR-301,45.0,50.0,1.19
17HR-301,50.0,55.0,0.42
17HR-301,55.0,60.0,1.4
17HR-301,60.0,65.0,1.43
17HR-301,65.0,70.0,1.42
17HR-301,70.0,75.0,1.77
17HR-301,75.0,80.0,5.82
17HR-301,80.0,85.0,3.49
17HR-301,85.0,90.0,0.73
17HR-301,90.0,95.0,1.73
17HR-301,95.0,100.0,3.86
17HR-301,100.0,105.0,2.96
17HR-301,105.0,110.0,7.18
17HR-301,110.0,115.0,4.5
17HR-301,115.0,120.0,6.33
17HR-301,120.0,125.0,2.04
17HR-301,125.0,130.0,6.34
17HR-301,130.0,135.0,5.77
17HR-301,135.0,140.0,5.73
17HR-301,140.0,145.0,4.39
17HR-301,145.0,150.0,6.19
17HR-301,150.0,155.0,3.04
17HR-301,155.0,160.0,1.64
17HR-301,160.0,165.0,0.33
17HR-301,165.0,170.0,7.45
17HR-301,170.0,175.0,2.31
17HR-301,175.0,180.0,6.76
17HR-301,180.0,185.0,3.11
17HR-301,185.0,190.0,4.74
17HR-301,190.0,195.0,3.3
17HR-301,195.0,200.0,2.07
17HR-301,200.0,205.0,0.4
17HR-301,205.0,210.0,1.49
17HR-301,210.0,215.0,1.21
17HR-301,215.0,220.0,1.56
17HR-301,220.0,225.0,3.87
17HR-301,225.0,230.0,5.11
17HR-301,230.0,235.0,5.27
17HR-301,235.0,240.0,4.24
17HR-301,240.0,245.0,7.66
17HR-301,245.0,250.0,4.75
17HR-301,250.0,255.0,1.44
17HR-301,255.0,260.0,1.27
17HR-301,260.0,265.0,0.33
17HR-301,265.0,270.0,0.44
17HR-301,270.0,275.0,0.15
17HR-301,275.0,280.0,0.85
17HR-301,280.0,285.0,0.65
17HR-301,285.0,290.0,0.21
17HR-301,290.0,295.0,0.94
17HR-301,295.0,300.0,5.72
17HR-301,300.0,305.0,2.04
17HR-301,305.0,310.0,4.28
17HR-301,310.0,315.0,1.38
17HR-301,315.0,320.0,0.45
17HR-301,320.0,325.0,0.77
17HR-301,325.0,330.0,7.21
17HR-301,330.0,332.0,5.8
17HR-302,0.0,5.0,0.63
17HR-302,5.0,10.0,5.3
17HR-302,10.0,15.0,5.24
17HR-302,15.0,20.0,6.27
17HR-302,20.0,25.0,0.63
17HR-302,25.0,30.0,1.58
17HR-302,30.0,35.0,1.02
17HR-302,35.0,40.0,1.39
17HR-302,40.0,45.0,0.33
17HR-302,45.0,50.0,0.68
17HR-302,50.0,55.0,1.27
17HR-302,55.0,60.0,1.55
17HR-302,60.0,65.0,1.4
17HR-302,65.0,70.0,0.2
17HR-302,70.0,75.0,1.22
17HR-302,75.0,80.0,0.95
17HR-302,80.0,85.0,1.39
17HR-302,85.0,90.0,1.33
17HR-302,90.0,95.0,6.89
17HR-302,95.0,100.0,5.21
17HR-302,100.0,105.0,0.24
17HR-302,105.0,110.0,1.49
17HR-302,110.0,115.0,0.18
17HR-302,115.0,120.0,6.09
17HR-302,120.0,125.0,2.23
17HR-302,125.0,130.0,7.37
17HR-302,130.0,135.0,0.93
17HR-302,135.0,140.0,0.12
17HR-302,140.0,145.0,1.22
17HR-302,145.0,150.0,1.6
17HR-302,150.0,155.0,1.36
17HR-302,155.0,160.0,1.74
17HR-302,160.0,165.0,2.31
17HR-302,165.0,170.0,6.93
17HR-302,170.0,175.0,4.11
17HR-302,175.0,180.0,3.52
17HR-302,180.0,185.0,4.29
17HR-302,185.0,190.0,4.73
17HR-302,190.0,195.0,7.39
17HR-302,195.0,200.0,4.98
17HR-302,200.0,205.0,4.87
17HR-302,205.0,210.0,2.27
17HR-302,210.0,215.0,0.47
17HR-302,215.0,220.0,1.56
17HR-302,220.0,225.0,0.38
17HR-302,225.0,230.0,0.96
17HR-302,230.0,235.0,1.47
17HR-302,235.0,240.0,7.62
17HR-302,240.0,245.0,4.99
17HR-302,245.0,250.0,3.52
17HR-302,250.0,255.0,2.29
17HR-302,255.0,260.0,0.39
17HR-302,260.0,265.0,0.72
17HR-302,265.0,270.0,1.06
17HR-302,270.0,275.0,6.69
17HR-302,275.0,280.0,4.97
17HR-302,280.0,285.0,5.38
17HR-302,285.0,290.0,3.23
17HR-302,290.0,295.0,4.54
17HR-302,295.0,300.0,2.59
17HR-302,300.0,305.0,7.76
17HR-302,305.0,310.0,6.08
17HR-302,310.0,315.0,6.19
17HR-302,315.0,320.0,3.43
17HR-302,320.0,320.0,4.92
17HR-303,0.0,5.0,0.8
17HR-303,5.0,10.0,5.94
17HR-303,10.0,15.0,2.34
17HR-303,15.0,20.0,5.53
17HR-303,20.0,25.0,6.22
17HR-303,25.0,30.0,0.96
17HR-303,30.0,35.0,1.0
17HR-303,35.0,40.0,1.43
17HR-303,40.0,45.0,2.98
17HR-303,45.0,50.0,7.94
17HR-303,50.0,55.0,2.9
17HR-303,55.0,60.0,6.95
17HR-303,60.0,65.0,3.95
17HR-303,65.0,70.0,6.15
17HR-303,70.0,75.0,6.97
17HR-303,75.0,80.0,5.97
17HR-303,80.0,85.0,5.01
17HR-303,85.0,90.0,4.3
17HR-303,90.0,95.0,7.98
17HR-303,95.0,100.0,6.34
17HR-303,100.0,105.0,1.33
17HR-303,105.0,110.0,1.44
17HR-303,110.0,115.0,4.01
17HR-303,115.0,120.0,3.52
17HR-303,120.0,125.0,2.7
17HR-303,125.0,130.0,1.29
17HR-303,130.0,135.0,0.71
17HR-303,135.0,140.0,6.13
17HR-303,140.0,145.0,6.66
17HR-303,145.0,150.0,7.88
17HR-303,150.0,155.0,3.81
17HR-303,155.0,160.0,4.37
17HR-303,160.0,165.0,4.33
17HR-303,165.0,170.0,6.47
17HR-303,170.0,175.0,6.28
17HR-303,175.0,180.0,3.76
17HR-303,180.0,185.0,0.46
17HR-303,185.0,190.0,1.37
17HR-303,190.0,195.0,1.36
17HR-303,195.0,200.0,0.18
17HR-303,200.0,205.0,0.63
17HR-303,205.0,210.0,1.47
17HR-303,210.0,215.0,5.69
17HR-303,215.0,220.0,1.22
17HR-303,220.0,225.0,1.25
17HR-303,225.0,230.0,0.46
17HR-303,230.0,235.0,1.41
17HR-303,235.0,240.0,0.72
17HR-303,240.0,245.0,1.79
17HR-303,245.0,250.0,1.49
17HR-303,250.0,255.0,0.37
17HR-303,255.0,260.0,0.57
17HR-303,260.0,265.0,1.62
17HR-303,265.0,270.0,1.15
17HR-303,270.0,275.0,0.54
17HR-303,275.0,280.0,0.97
17HR-303,280.0,285.0,1.36
17HR-303,285.0,290.0,0.94
17HR-303,290.0,295.0,1.53
17HR-303,295.0,300.0,1.77
17HR-303,300.0,305.0,0.43
17HR-303,305.0,310.0,4.81
17HR-303,310.0,315.0,1.63
17HR-303,315.0,320.0,1.23
17HR-303,320.0,325.0,7.68
17HR-303,325.0,330.0,3.11
17HR-303,330.0,335.0,4.41
17HR-303,335.0,340.0,6.13
17HR-303,340.0,345.0,3.2
17HR-303,345.0,350.0,0.32
17HR-303,350.0,355.0,0.2
17HR-303,355.0,360.0,0.96
17HR-303,360.0,365.0,4.0
17HR-303,365.0,370.0,2.15
17HR-303,370.0,375.0,1.17
17HR-303,375.0,380.0,0.11
17HR-303,380.0,385.0,0.67
17HR-303,385.0,390.0,7.2
17HR-303,390.0,395.0,6.76
17HR-303,395.0,400.0,4.26
17HR-303,400.0,405.0,7.81
17HR-303,405.0,410.0,4.6
17HR-303,410.0,415.0,7.07
17HR-303,415.0,420.0,2.77
17HR-303,420.0,425.0,5.09
17HR-303,425.0,425.0,2.72
17HR-304,0.0,5.0,0.94
17HR-304,5.0,10.0,6.11
17HR-304,10.0,15.0,6.08
17HR-304,15.0,20.0,2.37
17HR-304,20.0,25.0,0.77
17HR-304,25.0,30.0,1.48
17HR-304,30.0,35.0,0.32
17HR-304,35.0,40.0,0.89
17HR-304,40.0,45.0,2.84
17HR-304,45.0,50.0,7.85
17HR-304,50.0,55.0,7.69
17HR-304,55.0,60.0,1.34
17HR-304,60.0,65.0,1.1
17HR-304,65.0,70.0,0.88
17HR-304,70.0,75.0,1.23
17HR-304,75.0,80.0,0.38
17HR-304,80.0,85.0,0.61
17HR-304,85.0,90.0,0.51
17HR-304,90.0,95.0,3.0
17HR-304,95.0,100.0,7.05
17HR-304,100.0,105.0,5.64
17HR-304,105.0,110.0,3.12
17HR-304,110.0,115.0,5.79
17HR-304,115.0,120.0,5.56
17HR-304,120.0,125.0,10.61
17HR-304,125.0,130.0,2.56
17HR-304,130.0,135.0,1.25
17HR-304,135.0,140.0,1.47
17HR-304,140.0,145.0,5.01
17HR-304,145.0,150.0,1.53
17HR-304,150.0,155.0,1.5
17HR-304,155.0,160.0,0.25
17HR-304,160.0,165.0,0.25
17HR-304,165.0,170.0,2.34
17HR-304,170.0,175.0,3.31
17HR-304,175.0,180.0,7.91
17HR-304,180.0,185.0,2.47
17HR-304,185.0,190.0,5.02
17HR-304,190.0,195.0,2.68
17HR-304,195.0,200.0,6.45
17HR-304,200.0,205.0,7.81
17HR-304,205.0,210.0,4.39
17HR-304,210.0,215.0,5.4
17HR-304,215.0,220.0,6.98
17HR-304,220.0,225.0,2.17
17HR-304,225.0,230.0,6.13
17HR-304,230.0,235.0,4.32
17HR-304,235.0,240.0,2.44
17HR-304,240.0,245.0,2.26
17HR-304,245.0,250.0,7.72
17HR-304,250.0,255.0,6.83
17HR-304,255.0,260.0,4.65
17HR-304,260.0,265.0,6.98
17HR-304,265.0,270.0,5.2
17HR-304,270.0,275.0,6.14
17HR-304,275.0,280.0,5.76
17HR-304,280.0,285.0,4.75
17HR-304,285.0,290.0,2.1
17HR-304,290.0,295.0,2.44
17HR-304,295.0,300.0,7.02
17HR-304,300.0,305.0,5.93
17HR-304,305.0,310.0,3.57
17HR-304,310.0,315.0,5.32
17HR-304,315.0,320.0,1.56
17HR-304,320.0,325.0,0.15
17HR-304,325.0,330.0,0.22
17HR-304,330.0,335.0,1.13
17HR-304,335.0,340.0,1.0
17HR-304,340.0,345.0,0.23
17HR-304,345.0,350.0,1.41
17HR-304,350.0,355.0,1.46
17HR-304,355.0,360.0,0.72
17HR-304,360.0,365.0,0.92
17HR-304,365.0,370.0,0.17
17HR-304,370.0,375.0,0.42
17HR-304,375.0,380.0,1.01
17HR-304,380.0,385.0,0.85
17HR-304,385.0,390.0,0.17
17HR-304,390.0,395.0,0.14
17HR-304,395.0,400.0,0.61
17HR-304,400.0,405.0,5.46
17HR-304,405.0,410.0,1.02
17HR-304,410.0,415.0,0.56
17HR-304,415.0,420.0,0.74
17HR-304,420.0,425.0,6.15
17HR-304,425.0,430.0,3.98
17HR-304,430.0,435.0,5.89
17HR-304,435.0,440.0,5.66
17HR-304,440.0,445.0,7.52
17HR-304,445.0,450.0,6.1
17HR-304,450.0,455.0,2.42
17HR-304,455.0,460.0,6.03
17HR-304,460.0,465.0,4.81
17HR-304,465.0,470.0,3.97
17HR-304,470.0,475.0,3.18
17HR-304,475.0,480.0,4.91
17HR-304,480.0,485.0,2.91
17HR-304,485.0,490.0,0.1
17HR-304,490.0,495.0,0.93
17HR-304,495.0,500.0,2.95
17HR-304,500.0,500.0,6.2
