hole_id,from,to,rqd_pct
17HR-284,192.0,195.0,48.0
17HR-284,195.0,198.0,67.1
17HR-284,198.0,201.0,89.0
17HR-284,201.0,204.0,82.6
17HR-284,204.0,207.0,86.8
17HR-284,207.0,210.0,79.0
17HR-284,210.0,213.0,72.1
17HR-284,213.0,216.0,54.9
17HR-284,216.0,219.0,35.1
17HR-284,219.0,222.0,80.5
17HR-284,222.0,225.0,71.6
17HR-284,225.0,228.0,31.4
17HR-284,228.0,231.0,54.3
17HR-284,231.0,234.0,61.2
17HR-284,234.0,237.0,66.3
17HR-284,237.0,240.0,95.0
17HR-284,240.0,243.0,62.2
17HR-284,243.0,246.0,68.7
17HR-284,246.0,249.0,73.0
17HR-284,249.0,252.0,86.0
17HR-284,252.0,255.0,65.2
17HR-284,255.0,258.0,62.2
17HR-284,258.0,261.0,76.0
17HR-284,261.0,264.0,61.4
17HR-284,264.0,267.0,71.7
17HR-284,267.0,270.0,66.9
17HR-284,270.0,273.0,93.3
17HR-284,273.0,276.0,65.1
17HR-284,276.0,279.0,68.4
17HR-284,279.0,282.0,88.2
17HR-284,282.0,285.0,76.7
17HR-284,285.0,288.0,35.4
17HR-284,288.0,291.0,36.5
17HR-284,291.0,294.0,58.7
17HR-284,294.0,297.0,77.6
17HR-284,297.0,300.0,61.2
17HR-284,300.0,303.0,81.8
17HR-284,303.0,306.0,38.4
17HR-284,306.0,309.0,63.2
17HR-284,309.0,312.0,61.9
17HR-284,312.0,315.0,86.2
17HR-284,315.0,318.0,93.2
17HR-284,318.0,321.0,40.6
17HR-284,321.0,324.0,35.9
17HR-284,324.0,327.0,38.2
17HR-284,327.0,330.0,58.1
17HR-284,330.0,333.0,69.1
17HR-284,333.0,336.0,62.6
17HR-284,336.0,339.0,76.1
17HR-284,339.0,342.0,76.7
17HR-284,342.0,345.0,73.7
17HR-284,345.0,348.0,87.0
17HR-284,348.0,351.0,86.0
17HR-284,351.0,354.0,71.5
17HR-284,354.0,357.0,64.9
17HR-284,357.0,360.0,66.2
17HR-284,360.0,363.0,73.1
17HR-284,363.0,366.0,66.5
17HR-284,366.0,369.0,75.2
17HR-284,369.0,372.0,65.8
17HR-284,372.0,375.0,83.6
17HR-284,375.0,378.0,67.1
17HR-284,378.0,381.0,83.3
17HR-284,381.0,384.0,68.8
17HR-284,384.0,387.0,67.9
17HR-284,387.0,390.0,88.7
17HR-284,390.0,393.0,54.3
17HR-284,393.0,396.0,47.0
17HR-284,396.0,399.0,80.5
17HR-284,399.0,402.0,68.5
17HR-284,402.0,405.0,74.9
17HR-284,405.0,408.0,65.2
17HR-284,408.0,411.0,60.4
17HR-284,411.0,414.0,90.6
17HR-284,414.0,417.0,33.8
17HR-284,417.0,420.0,63.6
17HR-284,420.0,423.0,64.8
17HR-284,423.0,426.0,55.9
17HR-284,426.0,429.0,72.1
17HR-284,429.0,432.0,74.6
17HR-284,432.0,435.0,85.8
17HR-284,435.0,438.0,89.8
17HR-284,438.0,441.0,37.2
17HR-284,441.0,444.0,43.6
17HR-284,444.0,447.0,45.4
17HR-284,447.0,450.0,67.3
17HR-284,450.0,452.0,82.1
17HR-285,0.0,3.0,24.2
17HR-285,3.0,6.0,16.7
17HR-285,6.0,9.0,46.3
17HR-285,9.0,12.0,81.0
17HR-285,12.0,15.0,93.6
17HR-285,15.0,18.0,75.4
17HR-285,18.0,21.0,92.3
17HR-285,21.0,24.0,67.0
17HR-285,24.0,27.0,77.8
17HR-285,27.0,30.0,87.2
17HR-285,30.0,33.0,94.1
17HR-285,33.0,36.0,80.0
17HR-285,36.0,39.0,80.2
17HR-285,39.0,42.0,76.1
17HR-285,42.0,45.0,91.9
17HR-285,45.0,48.0,66.1
17HR-285,48.0,51.0,81.3
17HR-285,51.0,54.0,62.8
17HR-285,54.0,57.0,80.2
17HR-285,57.0,60.0,91.2
17HR-285,60.0,63.0,90.0
17HR-285,63.0,66.0,79.4
17HR-285,66.0,69.0,63.6
17HR-285,69.0,72.0,82.7
17HR-285,72.0,75.0,83.2
17HR-285,75.0,78.0,86.7
17HR-285,78.0,81.0,77.7
17HR-285,81.0,84.0,77.1
17HR-285,84.0,87.0,89.6
17HR-285,87.0,90.0,88.0
17HR-285,90.0,93.0,73.3
17HR-285,93.0,96.0,66.4
17HR-285,96.0,99.0,73.5
17HR-285,99.0,102.0,70.6
17HR-285,102.0,105.0,68.5
17HR-285,105.0,108.0,89.4
17HR-285,108.0,111.0,67.0
17HR-285,111.0,114.0,94.5
17HR-285,114.0,117.0,66.2
17HR-285,117.0,120.0,42.0
17HR-285,120.0,123.0,44.7
17HR-285,123.0,126.0,61.4
17HR-285,126.0,129.0,54.5
17HR-285,129.0,132.0,65.3
17HR-285,132.0,135.0,68.7
17HR-285,135.0,138.0,63.9
17HR-285,138.0,141.0,47.4
17HR-285,141.0,144.0,51.8
17HR-285,144.0,147.0,30.7
17HR-285,147.0,150.0,59.9
17HR-285,150.0,153.0,44.3
17HR-285,153.0,156.0,53.1
17HR-285,156.0,159.0,84.2
17HR-285,159.0,162.0,86.0
17HR-285,162.0,165.0,44.8
17HR-285,165.0,168.0,44.2
17HR-285,168.0,171.0,45.5
17HR-285,171.0,174.0,60.4
17HR-285,174.0,177.0,39.0
17HR-285,177.0,180.0,63.5
17HR-285,180.0,183.0,66.6
17HR-285,183.0,186.0,48.8
17HR-285,186.0,189.0,52.7
17HR-285,189.0,192.0,50.4
17HR-285,192.0,195.0,34.3
17HR-285,195.0,198.0,54.0
17HR-285,198.0,201.0,57.4
17HR-285,201.0,204.0,58.0
17HR-285,204.0,207.0,51.1
17HR-285,207.0,210.0,85.4
17HR-285,210.0,213.0,86.2
17HR-285,213.0,216.0,72.9
17HR-285,216.0,219.0,68.1
17HR-285,219.0,222.0,86.3
17HR-285,222.0,225.0,94.0
17HR-285,225.0,228.0,44.4
17HR-285,228.0,231.0,61.1
17HR-285,231.0,234.0,33.2
17HR-285,234.0,237.0,33.8
17HR-285,237.0,240.0,38.0
17HR-285,240.0,243.0,69.2
17HR-285,243.0,246.0,91.5
17HR-285,246.0,249.0,83.3
17HR-285,249.0,252.0,52.6
17HR-285,252.0,255.0,37.3
17HR-285,255.0,258.0,64.3
17HR-285,258.0,261.0,77.4
17HR-285,261.0,264.0,60.8
17HR-285,264.0,267.0,58.1
17HR-285,267.0,270.0,62.0
17HR-285,270.0,273.0,67.2
17HR-285,273.0,276.0,63.9
17HR-285,276.0,279.0,66.1
17HR-285,279.0,282.0,76.8
17HR-285,282.0,285.0,78.4
17HR-285,285.0,288.0,60.6
17HR-285,288.0,291.0,60.3
17HR-285,291.0,294.0,45.6
17HR-285,294.0,297.0,33.7
17HR-285,297.0,300.0,49.7
17HR-285,300.0,303.0,36.6
17HR-285,303.0,306.0,59.7
17HR-285,306.0,309.0,31.4
17HR-285,309.0,312.0,55.2
17HR-285,312.0,315.0,49.3
17HR-285,315.0,318.0,64.1
17HR-285,318.0,321.0,72.0
17HR-285,321.0,324.0,67.7
17HR-285,324.0,327.0,70.4
17HR-285,327.0,330.0,88.3
17HR-285,330.0,333.0,77.5
17HR-285,333.0,336.0,84.9
17HR-285,336.0,339.0,60.8
17HR-285,339.0,342.0,93.0
17HR-285,342.0,345.0,65.4
17HR-285,345.0,348.0,79.2
17HR-285,348.0,351.0,73.3
17HR-285,351.0,354.0,82.3
17HR-285,354.0,357.0,77.7
17HR-285,357.0,360.0,83.7
17HR-285,360.0,363.0,62.8
17HR-285,363.0,366.0,89.9
17HR-285,366.0,369.0,93.7
17HR-285,369.0,372.0,67.7
17HR-285,372.0,375.0,65.8
17HR-285,375.0,378.0,74.5
17HR-285,378.0,381.0,64.7
17HR-285,381.0,384.0,89.0
17HR-285,384.0,387.0,89.6
17HR-285,387.0,390.0,86.5
17HR-285,390.0,393.0,77.0
17HR-285,393.0,396.0,46.7
17HR-285,396.0,399.0,50.7
17HR-285,399.0,402.0,78.6
17HR-285,402.0,405.0,70.9
17HR-285,405.0,408.0,94.0
17HR-285,408.0,411.0,84.6
17HR-285,411.0,414.0,62.2
17HR-285,414.0,417.0,89.7
17HR-285,417.0,420.0,78.7
17HR-285,420.0,423.0,95.0
17HR-285,423.0,426.0,73.1
17HR-285,426.0,429.0,75.0
17HR-285,429.0,432.0,61.9
17HR-285,432.0,435.0,78.7
17HR-285,435.0,438.0,67.3
17HR-285,438.0,441.0,85.5
17HR-285,441.0,444.0,71.8
17HR-285,444.0,447.0,74.6
17HR-285,447.0,450.0,93.9
17HR-285,450.0,452.0,94.3
17HR-286,0.0,3.0,46.1
17HR-286,3.0,6.0,63.7
17HR-286,6.0,9.0,76.0
17HR-286,9.0,12.0,89.5
17HR-286,12.0,15.0,67.7
17HR-286,15.0,18.0,94.2
17HR-286,18.0,21.0,89.0
17HR-286,21.0,24.0,85.8
17HR-286,24.0,27.0,81.9
17HR-286,27.0,30.0,75.3
17HR-286,30.0,33.0,93.5
17HR-286,33.0,36.0,77.2
17HR-286,36.0,39.0,71.4
17HR-286,39.0,42.0,89.9
17HR-286,42.0,45.0,71.8
17HR-286,45.0,48.0,91.9
17HR-286,48.0,51.0,82.6
17HR-286,51.0,54.0,82.7
17HR-286,54.0,57.0,77.3
17HR-286,57.0,60.0,83.7
17HR-286,60.0,63.0,88.5
17HR-286,63.0,66.0,90.7
17HR-286,66.0,69.0,79.8
17HR-286,69.0,72.0,77.7
17HR-286,72.0,75.0,71.9
17HR-286,75.0,78.0,75.1
17HR-286,78.0,81.0,78.4
17HR-286,81.0,84.0,79.5
17HR-286,84.0,87.0,74.2
17HR-286,87.0,90.0,79.9
17HR-286,90.0,93.0,75.5
17HR-286,93.0,96.0,86.9
17HR-286,96.0,99.0,45.8
17HR-286,99.0,102.0,33.1
17HR-286,102.0,105.0,30.9
17HR-286,105.0,108.0,86.1
17HR-286,108.0,111.0,60.2
17HR-286,111.0,114.0,60.5
17HR-286,114.0,117.0,91.0
17HR-286,117.0,120.0,77.4
17HR-286,120.0,123.0,86.4
17HR-286,123.0,126.0,79.9
17HR-286,126.0,129.0,85.9
17HR-286,129.0,132.0,75.7
17HR-286,132.0,135.0,90.9
17HR-286,135.0,138.0,59.5
17HR-286,138.0,141.0,50.4
17HR-286,141.0,144.0,57.9
17HR-286,144.0,147.0,47.8
17HR-286,147.0,150.0,62.4
17HR-286,150.0,153.0,31.5
17HR-286,153.0,156.0,49.1
17HR-286,156.0,159.0,64.7
17HR-286,159.0,162.0,49.1
17HR-286,162.0,165.0,34.1
17HR-286,165.0,168.0,84.4
17HR-286,168.0,171.0,86.7
17HR-286,171.0,174.0,90.3
17HR-286,174.0,177.0,73.8
17HR-286,177.0,180.0,47.9
17HR-286,180.0,183.0,47.8
17HR-286,183.0,186.0,55.1
17HR-286,186.0,189.0,41.2
17HR-286,189.0,192.0,88.5
17HR-286,192.0,195.0,62.0
17HR-286,195.0,198.0,81.1
17HR-286,198.0,201.0,71.4
17HR-286,201.0,204.0,87.2
17HR-286,204.0,207.0,63.0
17HR-286,207.0,210.0,61.7
17HR-286,210.0,213.0,83.0
17HR-286,213.0,216.0,64.0
17HR-286,216.0,219.0,85.0
17HR-286,219.0,222.0,87.9
17HR-286,222.0,225.0,94.1
17HR-286,225.0,228.0,89.3
17HR-286,228.0,231.0,71.3
17HR-286,231.0,234.0,70.1
17HR-286,234.0,237.0,86.9
17HR-286,237.0,240.0,94.9
17HR-286,240.0,243.0,64.1
17HR-286,243.0,246.0,44.7
17HR-286,246.0,249.0,48.6
17HR-286,249.0,252.0,38.5
17HR-286,252.0,255.0,79.4
17HR-286,255.0,258.0,87.5
17HR-286,258.0,261.0,82.3
17HR-286,261.0,264.0,63.4
17HR-286,264.0,267.0,66.8
17HR-286,267.0,270.0,79.0
17HR-286,270.0,273.0,72.5
17HR-286,273.0,276.0,80.9
17HR-286,276.0,279.0,92.4
17HR-286,279.0,282.0,92.6
17HR-286,282.0,285.0,82.7
17HR-286,285.0,288.0,82.7
17HR-286,288.0,291.0,89.2
17HR-286,291.0,294.0,94.5
17HR-286,294.0,297.0,83.5
17HR-286,297.0,300.0,69.7
17HR-286,300.0,303.0,66.6
17HR-286,303.0,306.0,65.9
17HR-286,306.0,309.0,65.6
17HR-286,309.0,312.0,77.6
17HR-286,312.0,314.0,90.6
17HR-287,0.0,3.0,45.4
17HR-287,3.0,6.0,68.9
17HR-287,6.0,9.0,68.6
17HR-287,9.0,12.0,69.3
17HR-287,12.0,15.0,86.3
17HR-287,15.0,18.0,62.1
17HR-287,18.0,21.0,74.0
17HR-287,21.0,24.0,63.6
17HR-287,24.0,27.0,68.4
17HR-287,27.0,30.0,82.1
17HR-287,30.0,33.0,72.8
17HR-287,33.0,36.0,82.1
17HR-287,36.0,39.0,63.2
17HR-287,39.0,42.0,75.3
17HR-287,42.0,45.0,74.3
17HR-287,45.0,48.0,84.5
17HR-287,48.0,51.0,83.1
17HR-287,51.0,54.0,73.0
17HR-287,54.0,57.0,80.6
17HR-287,57.0,60.0,86.7
17HR-287,60.0,63.0,82.7
17HR-287,63.0,66.0,60.9
17HR-287,66.0,69.0,76.8
17HR-287,69.0,72.0,69.1
17HR-287,72.0,75.0,62.8
17HR-287,75.0,78.0,70.2
17HR-287,78.0,81.0,81.0
17HR-287,81.0,84.0,87.5
17HR-287,84.0,87.0,77.4
17HR-287,87.0,90.0,84.9
17HR-287,90.0,93.0,66.3
17HR-287,93.0,96.0,80.8
17HR-287,96.0,99.0,72.1
17HR-287,99.0,102.0,68.1
17HR-287,102.0,105.0,76.3
17HR-287,105.0,108.0,89.4
17HR-287,108.0,111.0,60.4
17HR-287,111.0,114.0,72.9
17HR-287,114.0,117.0,66.6
17HR-287,117.0,120.0,86.4
17HR-287,120.0,123.0,76.1
17HR-287,123.0,126.0,64.8
17HR-287,126.0,129.0,69.9
17HR-287,129.0,132.0,91.2
17HR-287,132.0,135.0,89.7
17HR-287,135.0,138.0,45.6
17HR-287,138.0,141.0,37.8
17HR-287,141.0,144.0,63.0
17HR-287,144.0,147.0,74.4
17HR-287,147.0,150.0,90.2
17HR-287,150.0,153.0,83.4
17HR-287,153.0,156.0,62.2
17HR-287,156.0,159.0,88.5
17HR-287,159.0,162.0,36.3
17HR-287,162.0,165.0,62.9
17HR-287,165.0,168.0,42.4
17HR-287,168.0,171.0,56.0
17HR-287,171.0,174.0,38.6
17HR-287,174.0,177.0,32.3
17HR-287,177.0,180.0,69.3
17HR-287,180.0,183.0,60.2
17HR-287,183.0,186.0,69.4
17HR-287,186.0,189.0,65.5
17HR-287,189.0,192.0,49.1
17HR-287,192.0,195.0,35.0
17HR-287,195.0,198.0,39.5
17HR-287,198.0,201.0,49.8
17HR-287,201.0,204.0,47.5
17HR-287,204.0,207.0,42.1
17HR-287,207.0,210.0,50.4
17HR-287,210.0,213.0,57.2
17HR-287,213.0,216.0,36.7
17HR-287,216.0,219.0,56.1
17HR-287,219.0,222.0,39.6
17HR-287,222.0,225.0,64.8
17HR-287,225.0,228.0,68.5
17HR-287,228.0,231.0,90.3
17HR-287,231.0,234.0,86.2
17HR-287,234.0,237.0,88.7
17HR-287,237.0,240.0,89.1
17HR-287,240.0,243.0,65.9
17HR-287,243.0,246.0,88.8
17HR-287,246.0,249.0,91.4
17HR-287,249.0,252.0,82.0
17HR-287,252.0,255.0,83.5
17HR-287,255.0,258.0,85.1
17HR-287,258.0,261.0,77.8
17HR-287,261.0,264.0,64.5
17HR-287,264.0,267.0,91.4
17HR-287,267.0,270.0,79.3
17HR-287,270.0,273.0,73.6
17HR-287,273.0,276.0,94.9
17HR-287,276.0,279.0,66.8
17HR-287,279.0,282.0,67.3
17HR-287,282.0,285.0,70.9
17HR-287,285.0,288.0,88.9
17HR-287,288.0,291.0,85.7
17HR-287,291.0,294.0,83.1
17HR-287,294.0,297.0,89.3
17HR-287,297.0,300.0,80.0
17HR-287,300.0,303.0,84.7
17HR-287,303.0,306.0,60.6
17HR-287,306.0,309.0,69.3
17HR-287,309.0,312.0,67.1
17HR-287,312.0,315.0,81.3
17HR-287,315.0,318.0,94.0
17HR-287,318.0,321.0,61.2
17HR-287,321.0,324.0,84.6
17HR-287,324.0,327.0,94.0
17HR-287,327.0,330.0,68.7
17HR-287,330.0,333.0,72.1
17HR-287,333.0,336.0,78.0
17HR-287,336.0,339.0,90.6
17HR-287,339.0,342.0,75.8
17HR-287,342.0,345.0,72.6
17HR-287,345.0,348.0,69.6
17HR-287,348.0,351.0,75.2
17HR-287,351.0,354.0,85.0
17HR-287,354.0,357.0,83.0
17HR-287,357.0,360.0,64.6
17HR-287,360.0,363.0,59.7
17HR-287,363.0,366.0,51.2
17HR-287,366.0,369.0,89.3
17HR-287,369.0,372.0,94.7
17HR-287,372.0,375.0,84.9
17HR-287,375.0,378.0,64.9
17HR-287,378.0,381.0,60.6
17HR-287,381.0,384.0,94.9
17HR-287,384.0,387.0,64.7
17HR-287,387.0,390.0,77.5
17HR-287,390.0,393.0,86.2
17HR-287,393.0,396.0,73.7
17HR-287,396.0,399.0,76.1
17HR-287,399.0,402.0,85.3
17HR-287,402.0,405.0,85.1
17HR-287,405.0,408.0,91.1
17HR-287,408.0,411.0,73.8
17HR-287,411.0,414.0,69.1
17HR-287,414.0,417.0,63.1
17HR-287,417.0,420.0,69.5
17HR-287,420.0,423.0,65.4
17HR-287,423.0,426.0,81.2
17HR-287,426.0,429.0,90.3
17HR-287,429.0,432.0,77.9
17HR-287,432.0,435.0,63.9
17HR-287,435.0,438.0,35.4
17HR-287,438.0,441.0,44.4
17HR-287,441.0,444.0,90.2
17HR-287,444.0,447.0,91.4
17HR-287,447.0,450.0,82.9
17HR-287,450.0,453.0,61.4
17HR-287,453.0,456.0,61.4
17HR-287,456.0,459.0,53.5
17HR-287,459.0,462.0,32.8
17HR-287,462.0,465.0,74.0
17HR-287,465.0,468.0,63.0
17HR-287,468.0,471.0,77.7
17HR-287,471.0,474.0,86.2
17HR-287,474.0,477.0,70.1
17HR-287,477.0,480.0,83.8
17HR-287,480.0,483.0,72.7
17HR-287,483.0,486.0,71.2
17HR-287,486.0,489.0,60.1
17HR-287,489.0,492.0,78.8
17HR-287,492.0,495.0,62.1
17HR-287,495.0,498.0,86.2
17HR-287,498.0,501.0,67.5
17HR-287,501.0,504.0,87.3
17HR-287,504.0,507.0,77.9
17HR-287,507.0,510.0,79.5
17HR-287,510.0,513.0,60.1
17HR-287,513.0,516.0,63.1
17HR-287,516.0,519.0,67.8
17HR-287,519.0,522.0,93.6
17HR-287,522.0,525.0,69.9
17HR-287,525.0,528.0,91.6
17HR-287,528.0,531.0,77.8
17HR-287,531.0,534.0,62.7
17HR-287,534.0,537.0,68.7
17HR-287,537.0,540.0,73.7
17HR-287,540.0,543.0,63.3
17HR-287,543.0,546.0,69.6
17HR-287,546.0,549.0,91.9
17HR-287,549.0,552.0,86.2
17HR-287,552.0,555.0,70.6
17HR-287,555.0,558.0,77.2
17HR-287,558.0,561.0,73.1
17HR-287,561.0,564.0,68.6
17HR-287,564.0,567.0,70.8
17HR-287,567.0,570.0,67.3
17HR-287,570.0,573.0,89.8
17HR-287,573.0,576.0,78.3
17HR-287,576.0,579.0,86.7
17HR-287,579.0,582.0,76.6
17HR-287,582.0,585.0,88.5
17HR-287,585.0,588.0,91.7
17HR-287,588.0,591.0,70.3
17HR-287,591.0,594.0,69.3
17HR-287,594.0,597.0,73.7
17HR-287,597.0,600.0,88.4
17HR-287,600.0,603.0,78.9
17HR-287,603.0,606.0,76.7
17HR-287,606.0,609.0,75.0
17HR-287,609.0,612.0,66.4
17HR-287,612.0,615.0,61.6
17HR-287,615.0,618.0,65.2
17HR-287,618.0,621.0,70.4
17HR-287,621.0,624.0,70.5
17HR-287,624.0,627.0,79.0
17HR-287,627.0,630.0,87.8
17HR-287,630.0,633.0,78.3
17HR-287,633.0,636.0,75.7
17HR-287,636.0,638.0,72.9
17HR-288,0.0,3.0,74.2
17HR-288,3.0,6.0,65.4
17HR-288,6.0,9.0,48.0
17HR-288,9.0,12.0,34.8
17HR-288,12.0,15.0,33.8
17HR-288,15.0,18.0,60.8
17HR-288,18.0,21.0,33.2
17HR-288,21.0,24.0,35.3
17HR-288,24.0,27.0,52.7
17HR-288,27.0,30.0,72.4
17HR-288,30.0,33.0,69.3
17HR-288,33.0,36.0,61.7
17HR-288,36.0,39.0,80.6
17HR-288,39.0,42.0,61.2
17HR-288,42.0,45.0,68.9
17HR-288,45.0,48.0,66.7
17HR-288,48.0,51.0,77.5
17HR-288,51.0,54.0,75.3
17HR-288,54.0,57.0,70.8
17HR-288,57.0,60.0,91.9
17HR-288,60.0,63.0,72.3
17HR-288,63.0,66.0,90.2
17HR-288,66.0,69.0,68.6
17HR-288,69.0,72.0,65.0
17HR-288,72.0,75.0,67.4
17HR-288,75.0,78.0,78.6
17HR-288,78.0,81.0,86.1
17HR-288,81.0,84.0,72.1
17HR-288,84.0,87.0,75.6
17HR-288,87.0,90.0,84.5
17HR-288,90.0,93.0,65.4
17HR-288,93.0,96.0,91.2
17HR-288,96.0,99.0,93.6
17HR-288,99.0,102.0,63.7
17HR-288,102.0,105.0,36.9
17HR-288,105.0,108.0,56.7
17HR-288,108.0,111.0,74.1
17HR-288,111.0,114.0,93.9
17HR-288,114.0,117.0,67.2
17HR-288,117.0,120.0,63.0
17HR-288,120.0,123.0,64.7
17HR-288,123.0,126.0,69.6
17HR-288,126.0,129.0,81.1
17HR-288,129.0,132.0,93.1
17HR-288,132.0,135.0,70.0
17HR-288,135.0,138.0,82.4
17HR-288,138.0,141.0,60.2
17HR-288,141.0,144.0,62.3
17HR-288,144.0,147.0,34.1
17HR-288,147.0,150.0,57.9
17HR-288,150.0,153.0,32.1
17HR-288,153.0,156.0,37.5
17HR-288,156.0,159.0,91.2
17HR-288,159.0,162.0,71.9
17HR-288,162.0,165.0,41.0
17HR-288,165.0,168.0,42.2
17HR-288,168.0,171.0,47.4
17HR-288,171.0,174.0,45.2
17HR-288,174.0,177.0,62.6
17HR-288,177.0,180.0,42.6
17HR-288,180.0,183.0,49.1
17HR-288,183.0,186.0,69.1
17HR-288,186.0,189.0,69.3
17HR-288,189.0,192.0,80.3
17HR-288,192.0,195.0,73.9
17HR-288,195.0,198.0,60.0
17HR-288,198.0,201.0,89.3
17HR-288,201.0,204.0,76.7
17HR-288,204.0,207.0,64.0
17HR-288,207.0,210.0,83.8
17HR-288,210.0,213.0,47.4
17HR-288,213.0,216.0,54.1
17HR-288,216.0,219.0,82.9
17HR-288,219.0,222.0,84.3
17HR-288,222.0,225.0,37.2
17HR-288,225.0,227.0,32.0
17HR-289,0.0,3.0,28.2
17HR-289,3.0,6.0,29.2
17HR-289,6.0,9.0,23.3
17HR-289,9.0,12.0,42.2
17HR-289,12.0,15.0,30.5
17HR-289,15.0,18.0,86.3
17HR-289,18.0,21.0,94.9
17HR-289,21.0,24.0,93.2
17HR-289,24.0,27.0,87.7
17HR-289,27.0,30.0,91.2
17HR-289,30.0,33.0,35.1
17HR-289,33.0,36.0,54.4
17HR-289,36.0,39.0,64.0
17HR-289,39.0,42.0,69.2
17HR-289,42.0,45.0,79.1
17HR-289,45.0,48.0,80.8
17HR-289,48.0,51.0,50.0
17HR-289,51.0,54.0,37.6
17HR-289,54.0,57.0,64.9
17HR-289,57.0,60.0,41.2
17HR-289,60.0,63.0,50.3
17HR-289,63.0,66.0,47.1
17HR-289,66.0,69.0,32.7
17HR-289,69.0,72.0,79.8
17HR-289,72.0,75.0,91.0
17HR-289,75.0,78.0,81.3
17HR-289,78.0,81.0,75.8
17HR-289,81.0,84.0,61.1
17HR-289,84.0,87.0,86.5
17HR-289,87.0,90.0,80.5
17HR-289,90.0,93.0,94.9
17HR-289,93.0,96.0,92.2
17HR-289,96.0,99.0,72.2
17HR-289,99.0,102.0,69.0
17HR-289,102.0,105.0,46.9
17HR-289,105.0,108.0,35.3
17HR-289,108.0,111.0,66.1
17HR-289,111.0,114.0,68.0
17HR-289,114.0,117.0,84.5
17HR-289,117.0,120.0,77.1
17HR-289,120.0,123.0,70.2
17HR-289,123.0,126.0,77.8
17HR-289,126.0,129.0,64.2
17HR-289,129.0,132.0,83.2
17HR-289,132.0,135.0,71.9
17HR-289,135.0,138.0,66.4
17HR-289,138.0,141.0,61.0
17HR-289,141.0,144.0,51.3
17HR-289,144.0,147.0,33.6
17HR-289,147.0,150.0,64.8
17HR-289,150.0,153.0,71.7
17HR-289,153.0,156.0,63.7
17HR-289,156.0,159.0,80.5
17HR-289,159.0,162.0,92.0
17HR-289,162.0,165.0,78.1
17HR-289,165.0,168.0,86.4
17HR-289,168.0,171.0,32.1
17HR-289,171.0,174.0,38.1
17HR-289,174.0,177.0,45.5
17HR-289,177.0,180.0,47.5
17HR-289,180.0,183.0,53.4
17HR-289,183.0,186.0,49.7
17HR-289,186.0,189.0,84.3
17HR-289,189.0,192.0,79.0
17HR-289,192.0,195.0,66.9
17HR-289,195.0,198.0,89.4
17HR-289,198.0,201.0,94.1
17HR-289,201.0,204.0,86.2
17HR-289,204.0,207.0,64.3
17HR-289,207.0,210.0,62.5
17HR-289,210.0,213.0,63.9
17HR-289,213.0,216.0,86.6
17HR-289,216.0,219.0,72.3
17HR-289,219.0,222.0,80.2
17HR-289,222.0,225.0,62.7
17HR-289,225.0,228.0,67.3
17HR-289,228.0,231.0,70.7
17HR-289,231.0,234.0,82.6
17HR-289,234.0,237.0,83.1
17HR-289,237.0,240.0,78.8
17HR-289,240.0,242.3,94.3
17HR-290,0.0,3.0,80.4
17HR-290,3.0,6.0,36.1
17HR-290,6.0,9.0,37.2
17HR-290,9.0,12.0,62.6
17HR-290,12.0,15.0,37.0
17HR-290,15.0,18.0,46.5
17HR-290,18.0,21.0,49.3
17HR-290,21.0,24.0,38.2
17HR-290,24.0,27.0,63.7
17HR-290,27.0,30.0,50.4
17HR-290,30.0,33.0,46.2
17HR-290,33.0,36.0,46.4
17HR-290,36.0,39.0,79.8
17HR-290,39.0,42.0,94.1
17HR-290,42.0,45.0,42.0
17HR-290,45.0,48.0,53.8
17HR-290,48.0,51.0,61.2
17HR-290,51.0,54.0,92.2
17HR-290,54.0,57.0,56.3
17HR-290,57.0,60.0,48.8
17HR-290,60.0,63.0,81.4
17HR-290,63.0,66.0,61.8
17HR-290,66.0,69.0,63.3
17HR-290,69.0,72.0,94.3
17HR-290,72.0,75.0,70.6
17HR-290,75.0,78.0,34.5
17HR-290,78.0,81.0,42.1
17HR-290,81.0,84.0,61.3
17HR-290,84.0,87.0,78.5
17HR-290,87.0,90.0,77.2
17HR-290,90.0,93.0,75.4
17HR-290,93.0,96.0,76.2
17HR-290,96.0,99.0,62.6
17HR-290,99.0,102.0,60.4
17HR-290,102.0,105.0,88.6
17HR-290,105.0,108.0,60.4
17HR-290,108.0,111.0,75.0
17HR-290,111.0,114.0,71.6
17HR-290,114.0,117.0,92.8
17HR-290,117.0,120.0,88.3
17HR-290,120.0,123.0,69.6
17HR-290,123.0,126.0,81.4
17HR-290,126.0,129.0,65.1
17HR-290,129.0,132.0,82.8
17HR-290,132.0,135.0,52.5
17HR-290,135.0,138.0,37.5
17HR-290,138.0,141.0,79.4
17HR-290,141.0,144.0,72.5
17HR-290,144.0,147.0,70.7
17HR-290,147.0,150.0,86.9
17HR-290,150.0,153.0,75.6
17HR-290,153.0,156.0,73.1
17HR-290,156.0,159.0,89.0
17HR-290,159.0,162.0,66.9
17HR-290,162.0,165.0,56.9
17HR-290,165.0,168.0,60.0
17HR-290,168.0,171.0,33.6
17HR-290,171.0,174.0,53.5
17HR-290,174.0,177.0,60.6
17HR-290,177.0,180.0,44.9
17HR-290,180.0,183.0,32.3
17HR-290,183.0,186.0,46.7
17HR-290,186.0,189.0,38.9
